Mes,Unidad,Sucursal,Perspectiva,Indicador,Valor,Unidad de Medida
2025-04,Oficial 050,Sucursal 17,Experiencia,Satisfacción del cliente,69.58,Puntos
2025-04,Oficial 050,Sucursal 17,Experiencia,Tasa de reclamos,70.41,%
2025-04,Oficial 050,Sucursal 17,Experiencia,Tiempo de espera,65.81,Horas
2025-04,Oficial 051,Sucursal 17,Eficiencia,Tiempo de procesamiento,97.13,Horas
2025-04,Oficial 051,Sucursal 17,Eficiencia,Clientes atendidos por hora,73.37,Horas
2025-04,Oficial 051,Sucursal 17,Eficiencia,Tasa de errores,81.02,%
2025-04,Oficial 051,Sucursal 17,Calidad,Revisión manual necesaria,69.85,Horas
2025-04,Oficial 051,Sucursal 17,Calidad,Tasa de rechazo,89.62,%
2025-04,Oficial 051,Sucursal 17,Calidad,Cumplimiento de normativa,94.73,Horas
2025-04,Oficial 051,Sucursal 17,Experiencia,Satisfacción del cliente,94.31,Puntos
2025-04,Oficial 051,Sucursal 17,Experiencia,Tasa de reclamos,96.75,%
2025-04,Oficial 051,Sucursal 17,Experiencia,Tiempo de espera,90.62,Horas
2025-04,Oficial 052,Sucursal 18,Eficiencia,Tiempo de procesamiento,90.68,Horas
2025-04,Oficial 052,Sucursal 18,Eficiencia,Clientes atendidos por hora,70.24,Horas
2025-04,Oficial 052,Sucursal 18,Eficiencia,Tasa de errores,83.36,%
2025-04,Oficial 052,Sucursal 18,Calidad,Revisión manual necesaria,81.12,Horas
2025-04,Oficial 052,Sucursal 18,Calidad,Tasa de rechazo,98.1,%
2025-04,Oficial 052,Sucursal 18,Calidad,Cumplimiento de normativa,83.17,Horas
2025-04,Oficial 052,Sucursal 18,Experiencia,Satisfacción del cliente,98.68,Puntos
2025-04,Oficial 052,Sucursal 18,Experiencia,Tasa de reclamos,89.29,%
2025-04,Oficial 052,Sucursal 18,Experiencia,Tiempo de espera,95.49,Horas
2025-04,Oficial 053,Sucursal 18,Eficiencia,Tiempo de procesamiento,82.95,Horas
2025-04,Oficial 053,Sucursal 18,Eficiencia,Clientes atendidos por hora,79.11,Horas
2025-04,Oficial 053,Sucursal 18,Eficiencia,Tasa de errores,92.68,%
2025-04,Oficial 053,Sucursal 18,Calidad,Revisión manual necesaria,81.45,Horas
2025-04,Oficial 053,Sucursal 18,Calidad,Tasa de rechazo,94.97,%
2025-04,Oficial 053,Sucursal 18,Calidad,Cumplimiento de normativa,66.87,Horas
2025-04,Oficial 053,Sucursal 18,Experiencia,Satisfacción del cliente,78.3,Puntos
2025-04,Oficial 053,Sucursal 18,Experiencia,Tasa de reclamos,98.72,%
2025-04,Oficial 053,Sucursal 18,Experiencia,Tiempo de espera,91.62,Horas
2025-04,Oficial 054,Sucursal 18,Eficiencia,Tiempo de procesamiento,87.65,Horas
2025-04,Oficial 054,Sucursal 18,Eficiencia,Clientes atendidos por hora,78.96,Horas
2025-04,Oficial 054,Sucursal 18,Eficiencia,Tasa de errores,99.63,%
2025-04,Oficial 054,Sucursal 18,Calidad,Revisión manual necesaria,87.0,Horas
2025-04,Oficial 054,Sucursal 18,Calidad,Tasa de rechazo,75.87,%
2025-04,Oficial 054,Sucursal 18,Calidad,Cumplimiento de normativa,72.71,Horas
2025-04,Oficial 054,Sucursal 18,Experiencia,Satisfacción del cliente,61.9,Puntos
2025-04,Oficial 054,Sucursal 18,Experiencia,Tasa de reclamos,70.25,%
2025-04,Oficial 054,Sucursal 18,Experiencia,Tiempo de espera,74.73,Horas
2025-04,Oficial 055,Sucursal 19,Eficiencia,Tiempo de procesamiento,94.57,Horas
2025-04,Oficial 055,Sucursal 19,Eficiencia,Clientes atendidos por hora,87.21,Horas
2025-04,Oficial 055,Sucursal 19,Eficiencia,Tasa de errores,83.56,%
2025-04,Oficial 055,Sucursal 19,Calidad,Revisión manual necesaria,86.69,Horas
2025-04,Oficial 055,Sucursal 19,Calidad,Tasa de rechazo,96.66,%
2025-04,Oficial 055,Sucursal 19,Calidad,Cumplimiento de normativa,85.83,Horas
2025-04,Oficial 055,Sucursal 19,Experiencia,Satisfacción del cliente,82.16,Puntos
2025-04,Oficial 055,Sucursal 19,Experiencia,Tasa de reclamos,94.35,%
2025-04,Oficial 055,Sucursal 19,Experiencia,Tiempo de espera,88.84,Horas
2025-04,Oficial 056,Sucursal 19,Eficiencia,Tiempo de procesamiento,99.89,Horas
2025-04,Oficial 056,Sucursal 19,Eficiencia,Clientes atendidos por hora,76.15,Horas
2025-04,Oficial 056,Sucursal 19,Eficiencia,Tasa de errores,70.29,%
2025-04,Oficial 056,Sucursal 19,Calidad,Revisión manual necesaria,67.16,Horas
2025-04,Oficial 056,Sucursal 19,Calidad,Tasa de rechazo,83.42,%
2025-04,Oficial 056,Sucursal 19,Calidad,Cumplimiento de normativa,97.39,Horas
2025-04,Oficial 056,Sucursal 19,Experiencia,Satisfacción del cliente,76.2,Puntos
2025-04,Oficial 056,Sucursal 19,Experiencia,Tasa de reclamos,78.15,%
2025-04,Oficial 056,Sucursal 19,Experiencia,Tiempo de espera,66.65,Horas
2025-04,Oficial 057,Sucursal 19,Eficiencia,Tiempo de procesamiento,69.43,Horas
2025-04,Oficial 057,Sucursal 19,Eficiencia,Clientes atendidos por hora,98.12,Horas
2025-04,Oficial 057,Sucursal 19,Eficiencia,Tasa de errores,96.81,%
2025-04,Oficial 057,Sucursal 19,Calidad,Revisión manual necesaria,80.59,Horas
2025-04,Oficial 057,Sucursal 19,Calidad,Tasa de rechazo,90.58,%
2025-04,Oficial 057,Sucursal 19,Calidad,Cumplimiento de normativa,97.21,Horas
2025-04,Oficial 057,Sucursal 19,Experiencia,Satisfacción del cliente,83.77,Puntos
2025-04,Oficial 057,Sucursal 19,Experiencia,Tasa de reclamos,75.46,%
2025-04,Oficial 057,Sucursal 19,Experiencia,Tiempo de espera,62.59,Horas
2025-04,Oficial 058,Sucursal 20,Eficiencia,Tiempo de procesamiento,77.85,Horas
2025-04,Oficial 058,Sucursal 20,Eficiencia,Clientes atendidos por hora,62.73,Horas
2025-04,Oficial 058,Sucursal 20,Eficiencia,Tasa de errores,64.37,%
2025-04,Oficial 058,Sucursal 20,Calidad,Revisión manual necesaria,63.71,Horas
2025-04,Oficial 058,Sucursal 20,Calidad,Tasa de rechazo,72.64,%
2025-04,Oficial 058,Sucursal 20,Calidad,Cumplimiento de normativa,81.08,Horas
2025-04,Oficial 058,Sucursal 20,Experiencia,Satisfacción del cliente,88.48,Puntos
2025-04,Oficial 058,Sucursal 20,Experiencia,Tasa de reclamos,87.25,%
2025-04,Oficial 058,Sucursal 20,Experiencia,Tiempo de espera,88.32,Horas
2025-04,Oficial 059,Sucursal 20,Eficiencia,Tiempo de procesamiento,66.21,Horas
2025-04,Oficial 059,Sucursal 20,Eficiencia,Clientes atendidos por hora,87.3,Horas
2025-04,Oficial 059,Sucursal 20,Eficiencia,Tasa de errores,69.36,%
2025-04,Oficial 059,Sucursal 20,Calidad,Revisión manual necesaria,71.29,Horas
2025-04,Oficial 059,Sucursal 20,Calidad,Tasa de rechazo,79.15,%
2025-04,Oficial 059,Sucursal 20,Calidad,Cumplimiento de normativa,89.78,Horas
2025-04,Oficial 059,Sucursal 20,Experiencia,Satisfacción del cliente,61.77,Puntos
2025-04,Oficial 059,Sucursal 20,Experiencia,Tasa de reclamos,87.9,%
2025-04,Oficial 059,Sucursal 20,Experiencia,Tiempo de espera,87.3,Horas
2025-04,Oficial 060,Sucursal 20,Eficiencia,Tiempo de procesamiento,98.55,Horas
2025-04,Oficial 060,Sucursal 20,Eficiencia,Clientes atendidos por hora,75.12,Horas
2025-04,Oficial 060,Sucursal 20,Eficiencia,Tasa de errores,96.98,%
2025-04,Oficial 060,Sucursal 20,Calidad,Revisión manual necesaria,71.11,Horas
2025-04,Oficial 060,Sucursal 20,Calidad,Tasa de rechazo,80.06,%
2025-04,Oficial 060,Sucursal 20,Calidad,Cumplimiento de normativa,81.98,Horas
2025-04,Oficial 060,Sucursal 20,Experiencia,Satisfacción del cliente,86.18,Puntos
2025-04,Oficial 060,Sucursal 20,Experiencia,Tasa de reclamos,90.47,%
2025-04,Oficial 060,Sucursal 20,Experiencia,Tiempo de espera,78.63,Horas
2025-04,Oficial 061,Sucursal 21,Eficiencia,Tiempo de procesamiento,60.76,Horas
2025-04,Oficial 061,Sucursal 21,Eficiencia,Clientes atendidos por hora,95.2,Horas
2025-04,Oficial 061,Sucursal 21,Eficiencia,Tasa de errores,80.4,%
2025-04,Oficial 061,Sucursal 21,Calidad,Revisión manual necesaria,93.38,Horas
2025-04,Oficial 061,Sucursal 21,Calidad,Tasa de rechazo,84.84,%
2025-04,Oficial 061,Sucursal 21,Calidad,Cumplimiento de normativa,65.72,Horas
2025-04,Oficial 061,Sucursal 21,Experiencia,Satisfacción del cliente,77.26,Puntos
2025-04,Oficial 061,Sucursal 21,Experiencia,Tasa de reclamos,78.43,%
2025-04,Oficial 061,Sucursal 21,Experiencia,Tiempo de espera,95.25,Horas
2025-04,Oficial 062,Sucursal 21,Eficiencia,Tiempo de procesamiento,93.79,Horas
2025-04,Oficial 062,Sucursal 21,Eficiencia,Clientes atendidos por hora,78.37,Horas
2025-04,Oficial 062,Sucursal 21,Eficiencia,Tasa de errores,70.29,%
2025-04,Oficial 062,Sucursal 21,Calidad,Revisión manual necesaria,92.73,Horas
2025-04,Oficial 062,Sucursal 21,Calidad,Tasa de rechazo,78.17,%
2025-04,Oficial 062,Sucursal 21,Calidad,Cumplimiento de normativa,76.17,Horas
2025-04,Oficial 062,Sucursal 21,Experiencia,Satisfacción del cliente,72.4,Puntos
2025-04,Oficial 062,Sucursal 21,Experiencia,Tasa de reclamos,81.16,%
2025-04,Oficial 062,Sucursal 21,Experiencia,Tiempo de espera,77.11,Horas
2025-04,Oficial 063,Sucursal 21,Eficiencia,Tiempo de procesamiento,83.72,Horas
2025-04,Oficial 063,Sucursal 21,Eficiencia,Clientes atendidos por hora,64.84,Horas
2025-04,Oficial 063,Sucursal 21,Eficiencia,Tasa de errores,92.38,%
2025-04,Oficial 063,Sucursal 21,Calidad,Revisión manual necesaria,86.69,Horas
2025-04,Oficial 063,Sucursal 21,Calidad,Tasa de rechazo,73.35,%
2025-04,Oficial 063,Sucursal 21,Calidad,Cumplimiento de normativa,93.11,Horas
2025-04,Oficial 063,Sucursal 21,Experiencia,Satisfacción del cliente,66.49,Puntos
2025-04,Oficial 063,Sucursal 21,Experiencia,Tasa de reclamos,62.52,%
2025-04,Oficial 063,Sucursal 21,Experiencia,Tiempo de espera,96.53,Horas
2025-04,Oficial 064,Sucursal 22,Eficiencia,Tiempo de procesamiento,73.16,Horas
2025-04,Oficial 064,Sucursal 22,Eficiencia,Clientes atendidos por hora,94.31,Horas
2025-04,Oficial 064,Sucursal 22,Eficiencia,Tasa de errores,62.69,%
2025-04,Oficial 064,Sucursal 22,Calidad,Revisión manual necesaria,90.91,Horas
2025-04,Oficial 064,Sucursal 22,Calidad,Tasa de rechazo,76.84,%
2025-04,Oficial 064,Sucursal 22,Calidad,Cumplimiento de normativa,84.43,Horas
2025-04,Oficial 064,Sucursal 22,Experiencia,Satisfacción del cliente,88.95,Puntos
2025-04,Oficial 064,Sucursal 22,Experiencia,Tasa de reclamos,78.93,%
2025-04,Oficial 064,Sucursal 22,Experiencia,Tiempo de espera,95.82,Horas
2025-04,Oficial 065,Sucursal 22,Eficiencia,Tiempo de procesamiento,75.06,Horas
2025-04,Oficial 065,Sucursal 22,Eficiencia,Clientes atendidos por hora,90.01,Horas
2025-04,Oficial 065,Sucursal 22,Eficiencia,Tasa de errores,89.46,%
2025-04,Oficial 065,Sucursal 22,Calidad,Revisión manual necesaria,91.64,Horas
2025-04,Oficial 065,Sucursal 22,Calidad,Tasa de rechazo,93.03,%
2025-04,Oficial 065,Sucursal 22,Calidad,Cumplimiento de normativa,82.21,Horas
2025-04,Oficial 065,Sucursal 22,Experiencia,Satisfacción del cliente,89.98,Puntos
2025-04,Oficial 065,Sucursal 22,Experiencia,Tasa de reclamos,95.34,%
2025-04,Oficial 065,Sucursal 22,Experiencia,Tiempo de espera,77.25,Horas
2025-04,Oficial 066,Sucursal 22,Eficiencia,Tiempo de procesamiento,87.72,Horas
2025-04,Oficial 066,Sucursal 22,Eficiencia,Clientes atendidos por hora,62.47,Horas
2025-04,Oficial 066,Sucursal 22,Eficiencia,Tasa de errores,65.83,%
2025-04,Oficial 066,Sucursal 22,Calidad,Revisión manual necesaria,98.27,Horas
2025-04,Oficial 066,Sucursal 22,Calidad,Tasa de rechazo,73.75,%
2025-04,Oficial 066,Sucursal 22,Calidad,Cumplimiento de normativa,77.24,Horas
2025-04,Oficial 066,Sucursal 22,Experiencia,Satisfacción del cliente,71.85,Puntos
2025-04,Oficial 066,Sucursal 22,Experiencia,Tasa de reclamos,84.88,%
2025-04,Oficial 066,Sucursal 22,Experiencia,Tiempo de espera,61.4,Horas
2025-04,Oficial 067,Sucursal 23,Eficiencia,Tiempo de procesamiento,91.74,Horas
2025-04,Oficial 067,Sucursal 23,Eficiencia,Clientes atendidos por hora,94.48,Horas
2025-04,Oficial 067,Sucursal 23,Eficiencia,Tasa de errores,80.81,%
2025-04,Oficial 067,Sucursal 23,Calidad,Revisión manual necesaria,68.85,Horas
2025-04,Oficial 067,Sucursal 23,Calidad,Tasa de rechazo,63.04,%
2025-04,Oficial 067,Sucursal 23,Calidad,Cumplimiento de normativa,69.02,Horas
2025-04,Oficial 067,Sucursal 23,Experiencia,Satisfacción del cliente,61.74,Puntos
2025-04,Oficial 067,Sucursal 23,Experiencia,Tasa de reclamos,85.21,%
2025-04,Oficial 067,Sucursal 23,Experiencia,Tiempo de espera,74.98,Horas
2025-04,Oficial 068,Sucursal 23,Eficiencia,Tiempo de procesamiento,88.47,Horas
2025-04,Oficial 068,Sucursal 23,Eficiencia,Clientes atendidos por hora,83.51,Horas
2025-04,Oficial 068,Sucursal 23,Eficiencia,Tasa de errores,62.98,%
2025-04,Oficial 068,Sucursal 23,Calidad,Revisión manual necesaria,85.63,Horas
2025-04,Oficial 068,Sucursal 23,Calidad,Tasa de rechazo,82.08,%
2025-04,Oficial 068,Sucursal 23,Calidad,Cumplimiento de normativa,85.01,Horas
2025-04,Oficial 068,Sucursal 23,Experiencia,Satisfacción del cliente,90.43,Puntos
2025-04,Oficial 068,Sucursal 23,Experiencia,Tasa de reclamos,79.62,%
2025-04,Oficial 068,Sucursal 23,Experiencia,Tiempo de espera,75.06,Horas
2025-04,Oficial 069,Sucursal 23,Eficiencia,Tiempo de procesamiento,98.51,Horas
2025-04,Oficial 069,Sucursal 23,Eficiencia,Clientes atendidos por hora,69.98,Horas
2025-04,Oficial 069,Sucursal 23,Eficiencia,Tasa de errores,65.03,%
2025-04,Oficial 069,Sucursal 23,Calidad,Revisión manual necesaria,79.31,Horas
2025-04,Oficial 069,Sucursal 23,Calidad,Tasa de rechazo,92.11,%
2025-04,Oficial 069,Sucursal 23,Calidad,Cumplimiento de normativa,77.3,Horas
2025-04,Oficial 069,Sucursal 23,Experiencia,Satisfacción del cliente,87.63,Puntos
2025-04,Oficial 069,Sucursal 23,Experiencia,Tasa de reclamos,66.22,%
2025-04,Oficial 069,Sucursal 23,Experiencia,Tiempo de espera,88.99,Horas
2025-04,Oficial 070,Sucursal 24,Eficiencia,Tiempo de procesamiento,82.58,Horas
2025-04,Oficial 070,Sucursal 24,Eficiencia,Clientes atendidos por hora,78.7,Horas
2025-04,Oficial 070,Sucursal 24,Eficiencia,Tasa de errores,73.47,%
2025-04,Oficial 070,Sucursal 24,Calidad,Revisión manual necesaria,76.14,Horas
2025-04,Oficial 070,Sucursal 24,Calidad,Tasa de rechazo,83.01,%
2025-04,Oficial 070,Sucursal 24,Calidad,Cumplimiento de normativa,65.28,Horas
2025-04,Oficial 070,Sucursal 24,Experiencia,Satisfacción del cliente,90.47,Puntos
2025-04,Oficial 070,Sucursal 24,Experiencia,Tasa de reclamos,62.12,%
2025-04,Oficial 070,Sucursal 24,Experiencia,Tiempo de espera,82.07,Horas
2025-04,Oficial 071,Sucursal 24,Eficiencia,Tiempo de procesamiento,66.98,Horas
2025-04,Oficial 071,Sucursal 24,Eficiencia,Clientes atendidos por hora,62.85,Horas
2025-04,Oficial 071,Sucursal 24,Eficiencia,Tasa de errores,60.52,%
2025-04,Oficial 071,Sucursal 24,Calidad,Revisión manual necesaria,90.79,Horas
2025-04,Oficial 071,Sucursal 24,Calidad,Tasa de rechazo,88.1,%
2025-04,Oficial 071,Sucursal 24,Calidad,Cumplimiento de normativa,84.82,Horas
2025-04,Oficial 071,Sucursal 24,Experiencia,Satisfacción del cliente,67.36,Puntos
2025-04,Oficial 071,Sucursal 24,Experiencia,Tasa de reclamos,76.19,%
2025-04,Oficial 071,Sucursal 24,Experiencia,Tiempo de espera,69.43,Horas
2025-04,Oficial 072,Sucursal 24,Eficiencia,Tiempo de procesamiento,63.28,Horas
2025-04,Oficial 072,Sucursal 24,Eficiencia,Clientes atendidos por hora,85.76,Horas
2025-04,Oficial 072,Sucursal 24,Eficiencia,Tasa de errores,78.97,%
2025-04,Oficial 072,Sucursal 24,Calidad,Revisión manual necesaria,91.98,Horas
2025-04,Oficial 072,Sucursal 24,Calidad,Tasa de rechazo,93.61,%
2025-04,Oficial 072,Sucursal 24,Calidad,Cumplimiento de normativa,81.37,Horas
2025-04,Oficial 072,Sucursal 24,Experiencia,Satisfacción del cliente,70.32,Puntos
2025-04,Oficial 072,Sucursal 24,Experiencia,Tasa de reclamos,85.86,%
2025-04,Oficial 072,Sucursal 24,Experiencia,Tiempo de espera,94.05,Horas
2025-04,Procesamiento Comercial,Casa Matriz,Eficiencia,Tiempo de procesamiento,93.29,Horas
2025-04,Procesamiento Comercial,Casa Matriz,Eficiencia,Clientes atendidos por hora,95.82,Horas
2025-04,Procesamiento Comercial,Casa Matriz,Eficiencia,Tasa de errores,89.88,%
2025-04,Procesamiento Comercial,Casa Matriz,Calidad,Revisión manual necesaria,93.75,Horas
2025-04,Procesamiento Comercial,Casa Matriz,Calidad,Tasa de rechazo,87.16,%
2025-04,Procesamiento Comercial,Casa Matriz,Calidad,Cumplimiento de normativa,85.16,Horas
2025-04,Procesamiento Comercial,Casa Matriz,Experiencia,Satisfacción del cliente,73.57,Puntos
2025-04,Procesamiento Comercial,Casa Matriz,Experiencia,Tasa de reclamos,78.71,%
2025-04,Procesamiento Comercial,Casa Matriz,Experiencia,Tiempo de espera,88.85,Horas
2025-05,Oficial 001,Sucursal 01,Eficiencia,Tiempo de procesamiento,80.92,Horas
2025-05,Oficial 001,Sucursal 01,Eficiencia,Clientes atendidos por hora,96.58,Horas
2025-05,Oficial 001,Sucursal 01,Eficiencia,Tasa de errores,99.69,%
2025-05,Oficial 001,Sucursal 01,Calidad,Revisión manual necesaria,84.65,Horas
2025-05,Oficial 001,Sucursal 01,Calidad,Tasa de rechazo,74.92,%
2025-05,Oficial 001,Sucursal 01,Calidad,Cumplimiento de normativa,99.0,Horas
2025-05,Oficial 001,Sucursal 01,Experiencia,Satisfacción del cliente,77.15,Puntos
2025-05,Oficial 001,Sucursal 01,Experiencia,Tasa de reclamos,76.09,%
2025-05,Oficial 001,Sucursal 01,Experiencia,Tiempo de espera,94.27,Horas
2025-05,Oficial 002,Sucursal 01,Eficiencia,Tiempo de procesamiento,73.77,Horas
2025-05,Oficial 002,Sucursal 01,Eficiencia,Clientes atendidos por hora,87.19,Horas
2025-05,Oficial 002,Sucursal 01,Eficiencia,Tasa de errores,79.78,%
2025-05,Oficial 002,Sucursal 01,Calidad,Revisión manual necesaria,76.92,Horas
2025-05,Oficial 002,Sucursal 01,Calidad,Tasa de rechazo,85.99,%
2025-05,Oficial 002,Sucursal 01,Calidad,Cumplimiento de normativa,96.29,Horas
2025-05,Oficial 002,Sucursal 01,Experiencia,Satisfacción del cliente,69.39,Puntos
2025-05,Oficial 002,Sucursal 01,Experiencia,Tasa de reclamos,82.09,%
2025-05,Oficial 002,Sucursal 01,Experiencia,Tiempo de espera,83.94,Horas
2025-05,Oficial 003,Sucursal 01,Eficiencia,Tiempo de procesamiento,87.57,Horas
2025-05,Oficial 003,Sucursal 01,Eficiencia,Clientes atendidos por hora,68.04,Horas
2025-05,Oficial 003,Sucursal 01,Eficiencia,Tasa de errores,97.07,%
2025-05,Oficial 003,Sucursal 01,Calidad,Revisión manual necesaria,64.09,Horas
2025-05,Oficial 003,Sucursal 01,Calidad,Tasa de rechazo,71.32,%
2025-05,Oficial 003,Sucursal 01,Calidad,Cumplimiento de normativa,96.86,Horas
2025-05,Oficial 003,Sucursal 01,Experiencia,Satisfacción del cliente,87.63,Puntos
2025-05,Oficial 003,Sucursal 01,Experiencia,Tasa de reclamos,61.09,%
2025-05,Oficial 003,Sucursal 01,Experiencia,Tiempo de espera,86.67,Horas
2025-05,Oficial 004,Sucursal 02,Eficiencia,Tiempo de procesamiento,88.3,Horas
2025-05,Oficial 004,Sucursal 02,Eficiencia,Clientes atendidos por hora,67.71,Horas
2025-05,Oficial 004,Sucursal 02,Eficiencia,Tasa de errores,80.57,%
2025-05,Oficial 004,Sucursal 02,Calidad,Revisión manual necesaria,75.58,Horas
2025-05,Oficial 004,Sucursal 02,Calidad,Tasa de rechazo,69.06,%
2025-05,Oficial 004,Sucursal 02,Calidad,Cumplimiento de normativa,74.35,Horas
2025-05,Oficial 004,Sucursal 02,Experiencia,Satisfacción del cliente,94.64,Puntos
2025-05,Oficial 004,Sucursal 02,Experiencia,Tasa de reclamos,76.28,%
2025-05,Oficial 004,Sucursal 02,Experiencia,Tiempo de espera,78.71,Horas
2025-05,Oficial 005,Sucursal 02,Eficiencia,Tiempo de procesamiento,68.23,Horas
2025-05,Oficial 005,Sucursal 02,Eficiencia,Clientes atendidos por hora,95.99,Horas
2025-05,Oficial 005,Sucursal 02,Eficiencia,Tasa de errores,63.45,%
2025-05,Oficial 005,Sucursal 02,Calidad,Revisión manual necesaria,94.84,Horas
2025-05,Oficial 005,Sucursal 02,Calidad,Tasa de rechazo,77.09,%
2025-05,Oficial 005,Sucursal 02,Calidad,Cumplimiento de normativa,82.65,Horas
2025-05,Oficial 005,Sucursal 02,Experiencia,Satisfacción del cliente,61.4,Puntos
2025-05,Oficial 005,Sucursal 02,Experiencia,Tasa de reclamos,73.69,%
2025-05,Oficial 005,Sucursal 02,Experiencia,Tiempo de espera,89.83,Horas
2025-05,Oficial 006,Sucursal 02,Eficiencia,Tiempo de procesamiento,63.86,Horas
2025-05,Oficial 006,Sucursal 02,Eficiencia,Clientes atendidos por hora,71.95,Horas
2025-05,Oficial 006,Sucursal 02,Eficiencia,Tasa de errores,89.47,%
2025-05,Oficial 006,Sucursal 02,Calidad,Revisión manual necesaria,79.01,Horas
2025-05,Oficial 006,Sucursal 02,Calidad,Tasa de rechazo,84.2,%
2025-05,Oficial 006,Sucursal 02,Calidad,Cumplimiento de normativa,85.24,Horas
2025-05,Oficial 006,Sucursal 02,Experiencia,Satisfacción del cliente,73.92,Puntos
2025-05,Oficial 006,Sucursal 02,Experiencia,Tasa de reclamos,73.78,%
2025-05,Oficial 006,Sucursal 02,Experiencia,Tiempo de espera,71.86,Horas
2025-05,Oficial 007,Sucursal 03,Eficiencia,Tiempo de procesamiento,79.83,Horas
2025-05,Oficial 007,Sucursal 03,Eficiencia,Clientes atendidos por hora,70.41,Horas
2025-05,Oficial 007,Sucursal 03,Eficiencia,Tasa de errores,94.23,%
2025-05,Oficial 007,Sucursal 03,Calidad,Revisión manual necesaria,74.17,Horas
2025-05,Oficial 007,Sucursal 03,Calidad,Tasa de rechazo,88.08,%
2025-05,Oficial 007,Sucursal 03,Calidad,Cumplimiento de normativa,96.91,Horas
2025-05,Oficial 007,Sucursal 03,Experiencia,Satisfacción del cliente,62.64,Puntos
2025-05,Oficial 007,Sucursal 03,Experiencia,Tasa de reclamos,95.25,%
2025-05,Oficial 007,Sucursal 03,Experiencia,Tiempo de espera,65.05,Horas
2025-05,Oficial 008,Sucursal 03,Eficiencia,Tiempo de procesamiento,95.59,Horas
2025-05,Oficial 008,Sucursal 03,Eficiencia,Clientes atendidos por hora,72.57,Horas
2025-05,Oficial 008,Sucursal 03,Eficiencia,Tasa de errores,76.48,%
2025-05,Oficial 008,Sucursal 03,Calidad,Revisión manual necesaria,73.38,Horas
2025-05,Oficial 008,Sucursal 03,Calidad,Tasa de rechazo,61.48,%
2025-05,Oficial 008,Sucursal 03,Calidad,Cumplimiento de normativa,70.23,Horas
2025-05,Oficial 008,Sucursal 03,Experiencia,Satisfacción del cliente,95.58,Puntos
2025-05,Oficial 008,Sucursal 03,Experiencia,Tasa de reclamos,98.92,%
2025-05,Oficial 008,Sucursal 03,Experiencia,Tiempo de espera,90.62,Horas
2025-05,Oficial 009,Sucursal 03,Eficiencia,Tiempo de procesamiento,97.57,Horas
